9-14-33:[1.725, 1.725, 0.6083443078167458, 5.924596875000001, 4.5, 0.0, 0.0, 0.0, 0.0]
9-14-34:[0.0, 3.2775000000000003, 2.166886156334914, 2.166886156334914, 0.0, 0.0, 0.0, 0.0, 0.0]
55-15-4:[4.430833125, 0.0, 1.5750000000000002, 0.0, 0.0, 4.2787500000000005, 0.0, 0.0, 0.0]
55-15-5:[0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
77-45-23:[0.0, 0.0, 0.0, 0.0, 0.0, 1.588875, 0.0, 1.7774999999999999, 0.0]
55-15-6:[0.0, 0.0, 0.0, 2.9925000000000006, 0.0, 0.0, 1.5, 0.0, 0.0]
55-15-7:[-1.5, 0.0, 1.2787500000000003, 1.5, 0.0, 1.64625, 0.0, 0.627875, 0.0]
55-15-0:[0.0, 0.0, 1.57875, 0.0, 0.0, 0.0, 0.0, 1.932125, 0.0]
55-15-1:[4.7526625000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 8.6425, 7.078644125000001, 0.0]
55-15-2:[0.0, 0.0, 0.0, 1.5750000000000002, 2.9998125, 0.0, 0.0, 0.0, 0.0]
55-15-3:[1.5, 0.0, 1.72154165625, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]
65-37-16:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-17:[0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]
44-32-0:[0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5750000000000002, 0.0]
65-37-18:[0.0, 2.9250000000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-37-19:[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
65-13-24:[5.49995625, 0.0, 0.0, 0.0, 1.5, -0.7250021875, 0.0, 0.0, 0.0]
65-13-21:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
65-13-20:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
169-35-9:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30-4-18:[-1.5, 0.0, 0.0, 0.0, 0.0, 0.0, -1.5, 0.0, 0.0]
48-38-34:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.85]
48-38-35:[0.0, 0.0, 0.0, 1.85, 0.0, 0.0, 0.0, 4.714125, 0.0]
30-4-10:[0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0]
126-21-11:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5]
